"fileid","artist","album","song","length","isrc","label","explicit","spotify_url","upc"
"4f2ddb1dc7d26c6e2f0009d6","Klaypex vs. Kap Slap vs. Porter Robinson vs. Wolfgang Gartner vs. Mikkas vs. Madeon vs. Deadmau5 vs. Noisia","","Strobe Lights and Raise Your Weapon (Tr4gik turntable.fm edit)","472","","","","",""
"514e5f49cf683a5a99a17e0f","Madeon","","Pop Culture","204","","","","",""
"5109823ecf683a1bea0cb8f2","Bosselmeyer","Bosselmeyer Singles","All Our Enemies Together Like This (Single)","326","","","","",""
"514218aecf683a2ae1f574f5","Truxton","Panic Protocol","Alexandrian Ricochet Sphere","312","","","","",""
"4ddec786845daf50fb0003d8","lobsterdust","djlobsterdust.com","Knock Out Eileen (L L Cool J vs. Dexy's Midnight Runners)","203","","","","",""
"4e5493a399968e1ff4004a42","3LAU & Kap Slap","Bangers & Mash","E.T. Feels Starry Eyed (3LAU Remash)","254","","","","",""
"5142192ecf683a2ade159522","Truxton","Panic Protocol","Yeah Yeah Baby Yeah Up In Here Yeah Baby Getcha Getcha","193","","","","",""
"4f28b648c7d26c70b6003b19","The White Panda","","Midnight Life","234","","","","spotify:track:3jxxwq4nWOjnuIhEqvmavz",""
"4efe3296c7d26c4549000af7"," (Gorillaz Vs. Nero & Knife Party Vs. Bassnectar)","","Future Sound","264","","","","",""
"4ded803999968e1d39000115","Torpeedoh","Party People","Still At It","307","","","","",""
"50da5175cf683a1ae3c7e47e","PennWallace","Super Mario 64 Mixtape","Here We Go!","198","","","","",""
"513c0f80cf683a4cb13df45d","Truxton","Panic Protocol","Bitch Clap","236","","","","",""
"5044e75ccf683a6308004755","Mashup-Germany","","California Finale","190","","","","",""
"4e00d78d99968e43ce00003a","The Catalina Rhyme Mixers","","Beast Me On (B.o.B., A Ha)","216","","","","",""
"504cb03bcf683a6308006d19","Lily Allen Vs Mumford Sons","","Lily Lion Man Mashup Remix","218","","","","",""
"51525843cf683a5aa7f63243","The Sound Chemist","Sorry We Missed You","Fallout","159","","","","",""
"4f4d8fc8c7d26c4ae9006409","Prison Mike","","Runaway Bass Head","290","","","","",""
"51421914cf683a2ae9a482ee","Truxton","Panic Protocol","Choo Choo","283","","","","",""
"504fc03ecf683a55c2000254","Justin Bieber vs. Britney Spears","Mashup 2012","As Long As You Love Me Till the World Ends","220","","","","",""
"4f2c8bf5c7d26c6e2c000661","Jean Roch ","","Name Of Love (feat. Pitbull & Nayer) ","206","","","","",""
"515ce5320f812c6533366628","Rihanna","Loud","Only Girl (In the World) (Album Version)","235","USUM71023200","Def Jam Records","False","spotify:track:3YJlTDtUXu1sGh8lunblkG","00602527829340"
"512051da9f81f31ed7d6d6e9","Skrillex","Scary Monsters and Nice Sprites EP","Rock N' Roll (Will Take You To The Mountain)","284","GBTDG1000195","Big Beat Records/Atlantic","True","spotify:track:2TkoUq8sPXmc4KYzKBiTWT","075679970930"
"5120aca49f81f31ed7e1cfee","The Lonely Island (feat. T-Pain)","Incredibad","I'm On A Boat","156","USUM70900497","Broadway Video/Republic Records","True","spotify:track:3IQSYqnKsCTMLWn2xE3HFT","00602517969742"
"512110749f81f31ed7eb7876","Rihanna (feat. Calvin Harris)","We Found Love","We Found Love (R3hab's XS Remix Edit)","215","USUM71116801","Def Jam Records","False","spotify:track:43byoJF6OuPtVvUqUydU0G","00602527910611"
"512051ca9f81f31ed7d6d4e6","JET","Get Born","Are You Gonna Be My Girl (Album Version)","213","USEE10340526","Elektra Records","False","spotify:track:305WCRhhS10XUcH6AEwZk6","075596289269"
"51214c0d9f81f31ed7f0fee6","Gotye","Making Mirrors","Somebody That I Used to Know (feat. Kimbra)","208","AUZS21100040","Samples & Seconds / Republic","False","spotify:track:1qDrWA6lyx8cLECdZE7TV7","00602527930299"
"512054139f81f31ed7d729fd","Wolfmother","Wolfmother","White Unicorn","304","AUUM70500112","Interscope","False","spotify:track:1ME7CDzGQgj5mAy4quOD6e","00602498776841"
"51213fbd9f81f31ed7efe2c5","Daft Punk","Until One (Deluxe Edition)","One More Time","320","GBDUW0000053","EMI UK","False","spotify:track:0DiWol3AO6WpXZgp0goxAV","5099990775055"
"51205fd19f81f31ed7d8b1a3","The Vines","Deep Cuts","Ms. Jackson","210","USCA20200999","Capitol Catalog","False","spotify:track:7MJNwJNT78fjzZtn0z7W2Q","5099996653159"
"51214a4a9f81f31ed7f0d746","Cobra Starship","Middle Finger","Middle Finger (feat. Mac Miller) [Bingo Players Remix]","325","USAT21103747","Decaydance/Fueled By Ramen","True","spotify:track:1I7QjF9uKVhsnH9hefN9N8","075679964342"
"512079d89f81f31ed7dc1736","Bloodhound Gang","Show Us Your Hits","The Bad Touch","261","USIR19902530","Geffen","True","spotify:track:2qONptRzQM0D3BGOgAsapI","00602527612751"
"512053ea9f81f31ed7d72343","Rick Ross (feat. T-Pain)","Trilla","The Boss","226","USUM70764316","Universal/Island Def Jam","True","spotify:track:3n5qF6aprwEIjHWuH5jECM","00602517414266"
"512051239f81f31ed7d6bd71","Rihanna","Music Of The Sun","Pon de Replay","247","USIR20500331","Universal/Island Def Jam","False","spotify:track:4TsmezEQVSZNNPv5RJ65Ov","00602498826164"
"512094129f81f31ed7df1580","Pitbull Featuring T-Pain, Sean Paul & Ludacris","Planet Pit (Deluxe Version)","Shake Senora Remix","252","USJAY1100101","Mr.305/Polo Grounds Music/J Records","False","spotify:track:43s0CIP1nrgUXCLyBmchYH","886443007178"
"51212c709f81f31ed7ee1c78","Gym Class Heroes","The Papercut Chronicles II","The Fighter (feat. Ryan Tedder)","229","USAT21102798","Decaydance/Fueled By Ramen","False","spotify:track:77ZdAoTHYoF6Umo76HFD4m","075679968418"
"512050879f81f31ed7d6aae8","Rick Astley","NDR 90,3 - Oldiehitparade","Never Gonna Give You Up (Clean-Version)","212","GBARL8700052","Ganser & Hanke Media","False","spotify:track:6JEK0CvvjDjjMUBFoXShNZ","0603877407226"
"512055349f81f31ed7d757dc","Zedd","The Legend Of Zelda","The Legend of Zelda","371","DEHK91135901","Bazooka","False","spotify:track:6sZmgTsyiF9ObnEniMISIc","4260148494444"
"512058e89f81f31ed7d7ccd0","Chris Brown feat. Big Sean & Timbaland","F.A.M.E. (Deluxe Version)","Paper, Scissors, Rock (Explicit Version)","224","USJI11100085","Jive","True","spotify:track:6KKBZSXqRMPxq98Mm1Nadf","884977997965"
"512050c79f81f31ed7d6b22f","David Guetta - Rihanna","Who's That Chick","Who's That Chick ? (feat. Rihanna) [Single Version]","166","FRZID1000720","Parlophone France","False","spotify:track:3sQyQlEbhmxH7anwJqFDpw","5099994955958"
"5120509c9f81f31ed7d6acc1","Kevin Rudolf (feat. Birdman & Jay Sean & Lil Wayne)","To The Sky","I Made It (Cash Money Heroes)","250","USCM51000056","Cash Money/Republic Records","True","spotify:track:6H2wnX7ytNeCKERIVqCwgs","00602527397542"
"512059d59f81f31ed7d7e871","Bob Marley","Ultimate Reggae","Hammer","170","GBELT0804963","Black Cat Productions","False","spotify:track:6y2kUHtOj0G2AIZKPG5JT9","5051509009822"
"5120513e9f81f31ed7d6c1f5","Slightly Stoopid","Chronchitis","2am","300","JMA271100628","Stoopid Records","False","spotify:track:0LQ8OWUZXRd7qu5ujC3758","0020286107026"
"512056959f81f31ed7d78485","Slightly Stoopid","Chronchitis","Round the World","202","JMA271100633","Stoopid Records","False","spotify:track:0Lkyv6L8fZK2CqRM9GJzGM","0020286107026"
"51209bf39f81f31ed7dff4b0","Wu-Tang Clan","Wu Tang Vs. Shaolin Masters","Eyes A Bleed (RZA Remix)","284","USA560825624","Wu Music Group","True","spotify:track:0oC7niR0afIZCqvVR2lS5D","885686593424"
"512141679f81f31ed7f00699","Flo Rida","Wild Ones","Wild Ones (feat. Sia)","234","USAT21104103","Poe Boy/Atlantic","False","spotify:track:5Z7ygHQo02SUrFmcgpwsKW","075679963611"
"5120782f9f81f31ed7dbe09b","Dj Hush","Megadance, Vol. 1","Dj Got Us Falling In Love","207","ITC941001055","The Saifam Group Digital","False","spotify:track:1GugFjCb4pAqPjLXpLQmH8","3661585521501"
"5134e77d4fb0bb5e758dda68","Taylor Swift","NOW That's What I Call Music Vol. 40 (Deluxe Edition)","Love Story","235","USCJY0803275","Capitol Catalog","False","spotify:track:0kN3oXYWWAk1uC0y2WoyOE","5099967830657"
"512094039f81f31ed7df13b8","Pitbull","Planet Pit","International Love","229","USJAY1100015","Mr.305/Polo Grounds Music/J Records","False","spotify:track:62zFEHfAYl5kdHYOivj4BC","884977564495"
"512176439f81f31ed7f4b126","Pitbull","Back in Time","Back in Time (featured in ""Men In Black III"")","206","USRC11200227","Mr.305/Polo Grounds Music/J Records","False","spotify:track:7fmpKF0rLGPnP7kcQ5ZMm7","886443426269"
"512055e29f81f31ed7d77071","The Ready Set","Young Forever","Young Forever","204","USRE11100148","Sire/Reprise","False","spotify:track:0Q1O45DEOM66SRmEV631js","054391981127"
"512056229f81f31ed7d7773d","Shakira Feat. Pitbull","Sale El Sol","Rabiosa","172","USSD11000369","Sony Music Latin/Epic","False","spotify:track:0UGJsRE9T0r6sIMR3mQzUW","884977709599"
"5120632d9f81f31ed7d92eaa","Nico","All Tomorrow's Parties","My Funny Valentine","242","USA370576159","Purple Pyramid Records","False","spotify:track:6n4qXB1sahIzofH9Tkqi4h","803680207055"
"512051aa9f81f31ed7d6d04d","Queen","Greatest Hits","Don't Stop Me Now","210","GBCEG7800014","Hollywood Records","False","spotify:track:3lrNq7iGL5r3KS93YiKAbC","00720616126528"
"51205ccb9f81f31ed7d850e2","Wiz Khalifa","Say Yeah","Say Yeah [Radio Edit]","223","USWB10705649","Warner Bros.","False","spotify:track:6QAlLlhH9OxKng6N3rHatd","054391994561"
"512050f79f81f31ed7d6b7c3","The Black Eyed Peas","The Beginning & The Best Of The E.N.D.","Rock That Body","268","USUM71101061","Interscope","False","spotify:track:1wkcHasramB3g0cPOgos6l","00602527647098"
"512051609f81f31ed7d6c691","Passion Pit","Manners","Little Secrets (Album Version)","239","USSM10901007","Columbia","False","spotify:track:3kb38wezoUA8ki5jPYy3t5","884977509533"
"513385e80f812c66d38e9754","Toby Keith","Clancy's Tavern","Red Solo Cup","226","USUM71113863","Show Dog Universal Music","False","spotify:track:47nm8czanMUzIqHsnr5x61","00602527697185"
"5120556e9f81f31ed7d76077","Justin Bieber","My World","Favorite Girl","257","USUM70902890","Island Records","False","spotify:track:2ExDOkVH2e1oElyTVzF77q","00602527283142"
"5121807a9f81f31ed7f58b8b","Dark Sky","Black Rainbows EP","F Technology","281","GBTQV0800154","Black Acre","False","spotify:track:0LbygKh1CcAqCd44lCSiiM","5051142031471"
"512054199f81f31ed7d72b2e","Bowling For Soup","A Hangover You Don't Deserve","Ohio (Come Back To Texas)","230","USJI10400784","Jive","False","spotify:track:4NRysDAWZYDptR95RN7TL7","7dig828766526851"
"51d974a29f81f320c6cc4319","David Guetta","Little Bad Girl","Little Bad Girl (feat. Taio Cruz & Ludacris)","192","GB28K1100020","Parlophone France","True","spotify:track:0CduxlOzfHdXicslce8tBy","5099908750853"
"512171ef9f81f31ed7f450f5","Katy Perry","Katy Perry - Teenage Dream: The Complete Confection","Wide Awake","220","USCA21200932","Capitol Records (New Release)","False","spotify:track:5JLv62qFIS1DR3zGEcApRt","5099930125858"
"5120507a9f81f31ed7d6a9a6","Kid Cudi","Man On The Moon: The End Of Day","Up Up & Away","227","USUM70981911","G.O.O.D./Dream On/Universal Records","True","spotify:track:1RUTIdTnFs8lHSc0Zr4UJB","00602527127521"
"5121132e9f81f31ed7ebbada","Outasight","Tonight Is The Night","Tonight Is The Night","190","USWB11102825","Warner Bros.","False","spotify:track:0tr0D36L1RwPdUTFfyNq37","054391978486"
"51204f1b9f81f31c6a19263a","LMFAO (feat. GoonRock & Lauren Bennett)","Sorry For Party Rocking","Party Rock Anthem","262","USUM71100061","Will I Am / Interscope / Party Rock / Cherrytree","False","spotify:track:1CNJyTUh56oj3OCZOZ5way","00602527723143"
"515ceb509f81f3599b0d1f9b","Hot Chelle Rae","Whatever","Tonight, Tonight (NOW What's Next Bonus Track)","200","USJI11100019","RCA Records Label","False","spotify:track:2i0AUcEnsDm3dsqLrFWUCq","886443213029"
"512052a29f81f31ed7d6eff8","Tenacious D","Tenacious D","Tribute","248","USSM10108746","Epic","True","spotify:track:6crBy2sODw2HS53xquM6us","884977716504"
"5121cc439f81f31ed7fa1844","10 Years","Minus The Machine","Tightrope","254","QMRRD1200009","Pale Horse Records","False","spotify:track:0YjxRSQMpaSKBPOv8TNAB7","075597961775"
"512055bf9f81f31ed7d76c5e","Secondhand Serenade","A Twist In My Story","Fall For You","186","USYAH0700007","Glassnote","False","spotify:track:7lWF2mVr1KKbVnaT2nSlPo","075597994957"
"512050489f81f31ed7d6a3ba","Edward Sharpe & The Magnetic Zeros","What to Expect When You're Expecting Soundtrack","Home","303","USVR90954206","Capitol Records","False","spotify:track:10ViidwjGLCfVtGPfdcszR","5099963522853"
"512050eb9f81f31ed7d6b6b4","Chris Brown","Yeah 3x","Yeah 3x (Explicit Version)","240","USJI11000230","Jive","True","spotify:track:0AUIjHlr9KfbVoemhhxHS6","884977806076"
"512d79a84fb0bb756a29fc45","INXS","Kick","Need You Tonight","180","AUWC41010228","Rhino Atlantic","False","spotify:track:5eU8qMd0TpaLqTGDZJaLDs","603497943555"
"5121059d9f81f31ed7ea83f7","Neon Indian","Era Extra?a","Polish Girl","264","USQE91100051","Mom + Pop Music","False","spotify:track:2JGSZk5y65ZF79mtDz0o9r","886443145276"
"512055009f81f31ed7d75072","Ultraviolet Sound","Ultraviolet Sound","Girl Talk","247","USJKX1000067","Odds On Records","False","spotify:track:6KJWeRAq6pPo6Eg5oSz7r4","895010002263"
"5121210a9f81f31ed7ed00fa","The Wanted","Glad You Came","Glad You Came","198","GBUM71107952","Mercury Records","False","spotify:track:1OXfWI3FQMdsKKC6lkvzSx","00602527849621"
"512110c79f81f31ed7eb80f0","Dj Hot Picks","Take Over Control (Tribute To Afrojack)","Take Over Control  (Dubstep Remix)","299","USA371383728","Hypnotic Records","False","spotify:track:51qfPKA2Ciob9iPCY0DuJS","886788019737"
"512051c29f81f31ed7d6d3ff","Ok Go","Oh No","Here It Goes Again","180","USCA20500270","Capitol Records (New Release)","False","spotify:track:1pHP4JeQV9wDx87D6qH9hD","0724357880053"
"51205da09f81f31ed7d86884","Nicole Scherzinger (feat. 50 Cent)","Right There","Right There","262","USUM71106610","Interscope","False","spotify:track:2X5MRkOPx9PlkodmllL036","00602527699745"
"512050569f81f31ed7d6a4f5","Jay-Z","The Hits Collection Volume One","Empire State Of Mind [Jay-Z + Alicia Keys] (Explicit Album Version)","277","USJZ10900031","Universal/Island Def Jam","False","spotify:track:69yVxyuRahEzs2taFMVVoO","00602527231600"
"512050cb9f81f31ed7d6b2ec","U2","U218 Singles","Beautiful Day","248","GBAAN0000196","Interscope","False","spotify:track:0G5F2msfVO77xs7ql2RiTS","00602517138957"
"512050989f81f31ed7d6ac66","Jay-Z","The Hits Collection Volume One","99 Problems","235","USDJ20301460","Universal/Island Def Jam","True","spotify:track:1vFVOr0psCHVWjjK2Jp298","00602527231600"
"51216df99f81f31ed7f3f831","One Direction","Up All Night","What Makes You Beautiful","200","GBHMU1100018","Syco Music UK","False","spotify:track:4cluDES4hQEUhmXj6TXkSo","886443303485"
"51218c009f81f31ed7f6831b","Porter Robinson","Language","Language (Original Mix)","368","GBCEN1200388","Big Beat Records/Atlantic","False","spotify:track:4ta97KyyCWLCQAAFtOWFpy","075679961655"
"52288efb9f81f30cccb49bdc","Estelle","Total Club Hits Vol. 2","American Boy [Feat. Kanye West] Album Version)","285","USAT20706210","Thrive Records /IDJ","False","spotify:track:41on8RwRh22IHcChAN2gm8","00651249079922"
"51212e469f81f31ed7ee49bf","Rihanna","Talk That Talk","Cockiness (Love It)","178","USUM71118090","Def Jam Records","False","spotify:track:3jYW03V9XeM2w7LJ0EXQDC","00602527878409"
"512055379f81f31ed7d75803","Hellogoodbye","Sunfly Hits: Vol. 256","Here (In Your Arms) In the Style of Hellogoodbye","237","FR6V80693530","Sunfly Music Group","False","spotify:track:2h2VjmGVpNZRMmPRBApF2H","3610150009272"
"512051e29f81f31ed7d6d844","The Black Eyed Peas","Monkey Business","My Humps","327","USIR10500771","A&M","False","spotify:track:4KCjaHCQMIyi0x1sTTQV2j","00602498804803"
"512051ce9f81f31ed7d6d591","Gwen Stefani","Love Angel Music Baby","Hollaback Girl","200","USIR10400847","Interscope","True","spotify:track:6RcQOut9fWL6FSqeIr5M1r","00602498638507"
"51212d619f81f31ed7ee331f","Chris Brown feat. Kevin McCall","Fortune","Strip","169","USRC11101006","RCA Records Label","True","spotify:track:2i8hWheuwDUwyPrZynCLEF","886443361669"
"512116a29f81f31ed7ec0de6","Porter Robinson","Spitfire","Unison (Knife Party Remix)","298","USQY51142739","OWSLA","False","spotify:track:62PdGwG6Hv8sCyd29ExKEq","881034877758"
"51224d809f81f348d45aa8bc","Blink-182","Greatest Hits","All The Small Things","173","USMC19959123","Interscope","False","spotify:track:12qZHAeOyTf93YAWvGDTat","00602498866108"
"5133cd2f2e38177e8554b5d1","Maroon 5 (feat. Wiz Khalifa)","Payphone","Payphone","231","USUM71203347","A&M / Octone Records","True","spotify:track:5IWmU2PNimgYuTLddU2DRo","00602537027057"
"512057509f81f31ed7d79be0","Dev","Booty Bounce","Booty Bounce","193","USQY51062684","Little Owl Recordings / Indie Pop","False","spotify:track:0fcMWJ3EjiTOQwtRL4Q7bY","881034555885"
"5120e8989f81f31ed7e7a6eb","JAY Z (feat. Kanye West)","Watch The Throne","Ni**as In Paris","219","USUM71111621","Universal/Island Def Jam","True","spotify:track:4Li2WHPkuyCdtmokzW2007","00602527650579"
"51218be89f81f31ed7f68074","Passion Pit","Gossamer","Take a Walk","264","USSM11202617","Columbia","False","spotify:track:4Sfa7hdVkqlM8UW5LsSY3F","886443487338"
"5121401c9f81f31ed7efec53","Skrillex","Bangarang EP","Breakn' A Sweat","302","USAT21104244","Big Beat Records","False","spotify:track:1ShWHEgisDGPl9G3g85ANu","075679963352"
"5120586b9f81f31ed7d7bf8b","Boys Like Girls","Love Drunk","Love Drunk","229","USSM10903442","Columbia","False","spotify:track:20X9OeC606XNwEtDBOym5u","884977241747"
"5120508f9f81f31ed7d6abe2","i SQUARE","Hey Sexy Lady Remixes","Hey Sexy Lady (Skrillex Remix)","328","USUM71026262","Interscope","False","spotify:track:4zguT7lkBPJeQTVz06dsH0","00602527572871"
"512050d69f81f31ed7d6b3e4","Modest Mouse","Good News For People Who Love Bad News","Float On","208","USSM10315494","Epic","False","spotify:track:2lwwrWVKdf3LR9lbbhnr6R","696998712522"
"512055f99f81f31ed7d772d7","Avril Lavigne","Girlfriend","Girlfriend (Explicit Version)","216","USRC10700021","RCA Records Label","True","spotify:track:5HbCnVLXRyZVxnreOPgJCK","888880116062"
"512052399f81f31ed7d6e3e1","Air","Kelly Watch The Stars","Kelly Watch The Stars","226","FRS639700580","Parlophone France","False","spotify:track:5tR13oIwi5J3elcTZPTTIU","0724389507256"
"5120557b9f81f31ed7d7625a","Gym Class Heroes","The Quilt","Cookie Jar (feat. The-Dream)","215","USAT20802841","Decaydance/Fueled By Ramen/ATL","True","spotify:track:3RDcUlLGp3SLp2AmUbUbls","075679991508"
"5121709a9f81f31ed7f43182","Pierre Cardin","Pierre Cardin Remixes Vol.3","Black and Yellow (Reggaeton Mix)","313","USFTV1000121","Cologne Breaks","False","spotify:track:0IvOuu2i9GK9bS2NvypglX","8717578583669"
"517694399f81f35b7d625173","Major Lazer","Addicted To Bass Dubstep, Drum & Bass + Future Bass - Ministry of Sound","Get Free (Andy C Remix)","331","USCJ81200813","Ministry of Sound Recordings Limited","False","spotify:track:2jtqJf1LiW3fsAyv6Ts1em","5051275058796"
"512153cb9f81f31ed7f1acc6","Coldplay","Paradise","Paradise","278","GBAYE1101143","Parlophone UK","False","spotify:track:6nek1Nin9q48AVZcWs9e9D","5099972930656"
"512116e49f81f31ed7ec14de","Snoop Dogg","Young, Wild & Free","Young, Wild & Free (feat. Bruno Mars)","207","USAT21102233","Rostrum/Atlantic","False","spotify:track:3FNy4yzOhHhFBeA5p4ofoq","075679965721"
"51212e349f81f31ed7ee47ab","Rihanna (feat. JAY Z)","Talk That Talk","Talk That Talk","210","USUM71118086","Def Jam Records","True","spotify:track:7ksS2VMMt5ZDSpZOQTVj73","00602527878409"
"51210a6c9f81f31ed7eaecae","fun.","We Are Young","We Are Young (feat. Janelle Mon?e)","251","USAT21101399","Fueled By Ramen/Atlantic","False","spotify:track:3ehrxAhYms24KLPG8FZe0W","075679967541"
"512116439f81f31ed7ec047b","Porter Robinson","Spitfire","Spitfire (Kill The Noise Remix)","251","USQY51142743","OWSLA","False","spotify:track:7gXbW31wBLNqHOd03L7Hwz","881034877758"
"5137b5e2df5bcf39541f7e5e","Queen","The Platinum Collection","We Will Rock You (Remastered)","122","GBCEE0100127","Hollywood","False","spotify:track:0fqKjdkPyOUS1UGoLVyW0D","00720616236029"
"512052519f81f31ed7d6e6f9","Fatboy Slim","You've Come A Long Way Baby","Right Here, Right Now","353","GBBMQ9800077","ASTRALWERKS","False","spotify:track:3Pb9QabepyR9e9D8NqorPH","0017046624855"
"512123099f81f31ed7ed2cb0","Justin Bieber","Under The Mistletoe","Santa Claus Is Coming To Town","217","USUM71116391","Island Records","False","spotify:track:489nZybL79w209ELXWJyVK","00602527833903"
"5120829f9f81f31ed7dd1f26","Various Artists","100 Oldies But Goodies Christmas","Donde Esta Santa Claus","145","USA371011052","Goldenlane Records","False","spotify:track:2hRu01ieFnRfYrgBII3FXT","886788304673"
"512050649f81f31ed7d6a64d","Jay Sean","2012","2012 (It Ain?t The End)","222","USCM51000517","Cash Money","False","spotify:track:1ERCOXHQcoLSTlgmNTlcrR","00602527486864"
"5120c1c09f81f31ed7e40aa8","Rick Ross (feat. Jay-Z)","Teflon Don","Free Mason","247","USUM71017810","Universal/Island Def Jam","False","spotify:track:5DQa6KhwBPrF6LNpf3D6zI","00602527400273"
"51220dfb9f81f31ed7ff93dd","Flux Pavilion","Lines In Wax EP","I Can't Stop","303","GBQZQ1000193","Circus","False","spotify:track:03EuhmMsEHVFI9ytainStU","5055312509937"
"51224d219f81f348d45aa7fb","DMX","...And Then There Was X","Party Up","269","USDJ29905352","RAL","True","spotify:track:1afvj3F24pPABgXenbjmdQ","00731454693325"
"51212bae9f81f31ed7ee0b47","Zedd","Shave It - The Aftershave","Shave It (501 Remix)","249","USQY51184786","OWSLA","False","spotify:track:3ZZuPXCpUYAc1swtWt1LVG","881034927866"
"5121ff2b9f81f31ed7fe57e9","Amiel Moodie","Trojan 35th Anniversary","Mellow Reggae","144","GBAJE6800706","Sanctuary Records","False","spotify:track:3L01l9V42RA2rckVvU3lfa","00602527857237"
"51c3c6529f81f32339e8fd28","Mr. Symarip","The Boss Is Back","One Way Ticket To the Moon","288","usx9p1050055","Liquidator Music","False","spotify:track:3JtZ0gAR5NX3bpEu8UVdcF","8436035001897"
"512055719f81f31ed7d76117","Eiffel 65","Europop","Blue (Da Ba Dee) (Extended Remix)","287","ITT019810104","Universal Records","False","spotify:track:502X3BGNst24d1LUKkLh35","00601215719420"
"512057409f81f31ed7d799fc","Beenie Man & Fambo","Beenie Man EP- I'm Drinking / Rum & Red Bull","I'm Drinking / Rum & Red Bull","201","USA2P1113892","Tad's Record","False","spotify:track:7dthTAm8nsB2Xy6H7YkUb5","781976063823"
"5120743d9f81f31ed7db6605","Shaggy (feat. Ricardo Ducent)","Hotshot Ultramix","It Wasn't Me (Punch Mix)","236","USMC10001536","MCA","False","spotify:track:4Wqkbk9qLSvDU5zFPE0D3e","00008811282721"
"512052d59f81f31ed7d6f6bd","Damian Marley (feat. Bounty Killer & Eek-A-Mouse)","Welcome to Jamrock","Khaki Suit","237","USUM70502771","Universal/Island Def Jam","False","spotify:track:7aBQEiuhETzcJm1Lu0H9uY","00602498851258"
"512050d19f81f31ed7d6b353","Sean Kingston featuring Nicki Minaj","Letting Go (Dutty Love) featuring Nicki Minaj","Letting Go (Dutty Love) featuring Nicki Minaj","231","USSM11001865","EPIC/BELUGA HEIGHTS","False","spotify:track:0wDbYIl4fN2mccHczCJqEf","884977663013"
"5120572e9f81f31ed7d797dc","Wynter Gordon","Dirty Talk","Dirty Talk (Electrolightz Remix)","205","USAT21000722","Big Beat Records/Atlantic","False","spotify:track:6BVKXkAE8UWwp7JTaoBcIn","075679975836"
"512151a39f81f31ed7f177b8","Steve Aoki","Wonderland","Ooh (feat. Rob Roy)","287","USUS11100638","Ultra Records","False","spotify:track:5kFrVCmRMR2Li2Xx4IMtcx","617465304057"
"51215d2a9f81f31ed7f281f2","fun.","Some Nights","One Foot","212","USAT21102001","Fueled By Ramen","False","spotify:track:7c6TRb4cvgHWVhTJDfRqth","075679968432"
"5267df1e9f81f30fc89d19e8","Buddy Holly","Maybe Baby","Every Day","128","US6R21223558","Black Sheep Music","False","spotify:track:5Xj7g4mOHyP1Ek28VAXxQU","887396464667"
"512052479f81f31ed7d6e59a","Baths","Cerulean","Lovely Bloodflow","215","US2CT1010019","anticon","False","spotify:track:1ZfkdeAL3SSuCSSzXn9GMR","656605791623"
"51215d569f81f31ed7f28653","Skrillex","Breakn' A Sweat","Breakn' A Sweat (Zedd Remix)","330","USAT21200124","Big Beat Records/Atlantic","False","spotify:track:3IBMJLY5uN014W1hTzdTRl","075679963024"
"512066c39f81f31ed7d99ee4","Wale","MMG Presents: Self Made, Vol. 1","That Way (feat. Jeremih & Rick Ross)","269","USWB11100878","Warner Bros.","True","spotify:track:0B6rNAbgEDG13mZ82mh10K","093624957577"
"512053729f81f31ed7d70fc5","50 Cent (feat. Nate Dogg)","Get Rich Or Die Tryin'","21 Questions","224","USIR10300002","Interscope/MCA","True","spotify:track:41bIQPBE1lFN0mmw6Lmssz","00606949354428"
"512055bf9f81f31ed7d76c6a","Travie McCoy","Lazarus","We'll Be Alright","198","USAT21000746","Decaydance/Fueled By Ramen","False","spotify:track:3LjP9Ef4m8ZoNufpf0WV5C","075679977663"
"51210eb99f81f31ed7eb507a","M83","Midnight City","Midnight City","244","GB55H1100002","Mute Corporation US","False","spotify:track:36lqt57OHqk48BVFzPDEKt","5099972909751"
"5121ef8a9f81f31ed7fd25c7","Zedd","Clarity","Shave It Up","191","USQY51155889","Interscope","False","spotify:track:4mtCNSfEwcwvm9iLG1bADY","00602537160983"
"5120508b9f81f31ed7d6ab6b","Outkast","Stankonia","B.O.B.","304","USLF20000442","Arista/LaFace Records","True","spotify:track:3WibbMr6canxRJXhNtAvLU","730082607223"
"5121a6039f81f31ed7f83042","Krewella","Play Hard EP","Alive","291","USQX91200826","Krewella Music LLC","False","spotify:track:2SHnUyZq0zwmvRIl4WY77G","886443490857"
"51211b9a9f81f31ed7ec81f3","Justin Bieber","NOW Today's Christmas","Mistletoe","183","USUM71116290","Capitol Catalog","False","spotify:track:0KW3IpvSvfpHpT475TUmA8","5099946353856"
"512050789f81f31ed7d6a93e","Rihanna (feat. Jay-Z)","Good Girl Gone Bad: Reloaded","Umbrella","276","USUM70736771","Def Jam","False","spotify:track:49FYlytm3dAAraYgpoJZux","00602517721425"
"512111e09f81f31ed7eb9dbf","B.o.B","Strange Clouds","Strange Clouds (feat. Lil Wayne)","226","USAT21102142","Rebel Rock/Grand Hustle/Atlantic","False","spotify:track:1c2OFmKVJf1L7UTXEJvMaA","075679965967"
"5120514d9f81f31ed7d6c3f5","Coldplay","Lost!","Lost+ (with Jay-Z)","257","GBAYE0801490","Parlophone UK","False","spotify:track:4SwVcoBjjawbnexIiUDLc5","5099923698758"
